customer_id,txn_date,txn_type,txn_amount
280,12-01-2020,withdrawal,834
280,15-02-2020,withdrawal,767
280,14-02-2020,deposit,767
280,24-02-2020,purchase,82
280,07-02-2020,withdrawal,16
280,27-03-2020,deposit,214
280,10-03-2020,withdrawal,607
280,29-01-2020,deposit,292
280,26-01-2020,deposit,182
277,09-03-2020,purchase,143
277,25-03-2020,deposit,900
277,18-03-2020,purchase,303
277,16-02-2020,deposit,796
434,21-03-2020,purchase,466
434,12-02-2020,withdrawal,191
434,06-03-2020,deposit,792
434,06-03-2020,withdrawal,437
434,29-01-2020,withdrawal,775
434,02-04-2020,purchase,141
434,27-02-2020,purchase,440
434,07-04-2020,deposit,692
434,08-02-2020,purchase,781
434,10-03-2020,withdrawal,758
434,17-03-2020,purchase,509
434,31-01-2020,deposit,896
434,25-03-2020,deposit,288
434,17-02-2020,purchase,734
434,15-03-2020,purchase,620
434,18-02-2020,deposit,906
434,18-03-2020,withdrawal,539
434,16-01-2020,deposit,316
389,03-02-2020,deposit,681
389,16-03-2020,deposit,563
389,20-02-2020,purchase,25
389,07-02-2020,withdrawal,375
389,25-02-2020,purchase,727
389,02-04-2020,deposit,791
389,09-01-2020,withdrawal,852
389,24-02-2020,deposit,131
389,06-03-2020,deposit,161
389,18-02-2020,deposit,832
389,24-01-2020,purchase,205
389,10-01-2020,deposit,398
256,04-02-2020,deposit,10
256,10-04-2020,withdrawal,562
256,08-04-2020,deposit,78
256,17-04-2020,purchase,327
256,22-03-2020,deposit,82
256,04-04-2020,purchase,191
256,24-02-2020,purchase,72
256,23-03-2020,withdrawal,540
256,29-02-2020,purchase,451
256,10-03-2020,purchase,354
256,26-01-2020,deposit,932
256,20-04-2020,deposit,944
256,15-02-2020,withdrawal,372
256,26-02-2020,purchase,636
256,09-03-2020,deposit,589
256,27-02-2020,deposit,962
256,02-03-2020,deposit,469
256,20-02-2020,withdrawal,278
216,12-02-2020,deposit,201
216,21-03-2020,withdrawal,181
216,06-02-2020,deposit,889
216,23-02-2020,withdrawal,780
216,26-03-2020,withdrawal,320
216,15-01-2020,deposit,763
216,29-02-2020,withdrawal,306
216,05-01-2020,deposit,721
216,05-01-2020,purchase,378
216,30-01-2020,deposit,479
216,17-03-2020,withdrawal,648
216,14-02-2020,deposit,766
216,26-03-2020,withdrawal,350
216,02-02-2020,deposit,913
216,09-03-2020,purchase,931
216,04-01-2020,deposit,567
216,01-04-2020,purchase,982
216,10-01-2020,withdrawal,673
159,16-01-2020,withdrawal,734
159,06-01-2020,purchase,236
310,01-02-2020,withdrawal,432
310,02-03-2020,deposit,850
310,31-01-2020,deposit,529
310,29-03-2020,deposit,730
310,20-03-2020,deposit,560
310,15-02-2020,withdrawal,272
310,25-03-2020,deposit,770
495,17-02-2020,purchase,422
495,28-03-2020,deposit,538
495,24-01-2020,purchase,719
495,27-02-2020,withdrawal,762
495,21-03-2020,deposit,811
495,17-02-2020,deposit,32
483,24-01-2020,deposit,588
483,03-04-2020,deposit,293
483,14-04-2020,deposit,650
483,07-03-2020,deposit,299
483,28-03-2020,withdrawal,975
483,06-03-2020,withdrawal,371
483,30-01-2020,deposit,879
483,12-03-2020,withdrawal,892
483,30-03-2020,withdrawal,926
483,24-01-2020,deposit,126
483,15-04-2020,deposit,576
483,06-03-2020,deposit,837
483,27-01-2020,purchase,36
483,14-03-2020,withdrawal,199
318,16-03-2020,purchase,313
318,12-03-2020,withdrawal,993
318,27-01-2020,withdrawal,399
318,21-02-2020,withdrawal,663
314,06-04-2020,purchase,743
314,20-03-2020,deposit,492
314,27-02-2020,purchase,28
314,06-04-2020,deposit,463
314,05-03-2020,deposit,232
314,15-02-2020,purchase,714
314,05-04-2020,withdrawal,60
314,14-02-2020,purchase,339
285,11-02-2020,deposit,998
285,08-03-2020,deposit,607
453,16-02-2020,purchase,765
453,26-03-2020,withdrawal,615
453,14-03-2020,purchase,652
453,22-02-2020,deposit,386
453,27-02-2020,deposit,381
453,21-04-2020,deposit,839
453,04-02-2020,deposit,171
453,20-03-2020,withdrawal,134
453,01-03-2020,withdrawal,5
453,13-04-2020,purchase,127
424,14-02-2020,deposit,591
424,15-03-2020,withdrawal,800
424,05-04-2020,deposit,626
424,16-02-2020,deposit,702
424,25-02-2020,purchase,903
424,12-02-2020,withdrawal,580
424,18-01-2020,purchase,932
424,14-01-2020,purchase,371
424,04-02-2020,deposit,836
424,09-03-2020,deposit,761
424,18-02-2020,purchase,323
424,30-01-2020,purchase,287
424,18-02-2020,purchase,311
424,24-02-2020,withdrawal,264
424,05-03-2020,purchase,250
424,22-03-2020,deposit,788
424,25-03-2020,purchase,791
424,28-02-2020,purchase,733
424,29-02-2020,deposit,932
210,06-03-2020,withdrawal,926
210,06-02-2020,withdrawal,486
210,12-03-2020,deposit,698
210,23-02-2020,deposit,422
210,31-03-2020,withdrawal,673
210,08-04-2020,deposit,517
210,20-01-2020,deposit,103
210,27-02-2020,deposit,64
210,26-03-2020,withdrawal,491
210,19-02-2020,withdrawal,358
210,16-02-2020,withdrawal,17
210,09-03-2020,deposit,782
210,11-03-2020,deposit,662
210,29-01-2020,withdrawal,751
210,26-02-2020,deposit,203
210,26-02-2020,deposit,579
210,21-02-2020,withdrawal,678
210,05-02-2020,purchase,883
210,19-02-2020,withdrawal,267
105,25-03-2020,purchase,329
105,04-03-2020,deposit,143
105,15-03-2020,deposit,367
105,01-04-2020,purchase,213
105,18-01-2020,deposit,701
105,30-03-2020,deposit,647
105,13-03-2020,withdrawal,848
105,09-02-2020,purchase,249
105,28-02-2020,purchase,599
105,24-03-2020,withdrawal,119
177,18-03-2020,purchase,960
177,20-02-2020,deposit,135
177,09-03-2020,deposit,706
177,30-03-2020,deposit,171
177,21-03-2020,deposit,411
177,22-02-2020,withdrawal,853
177,20-03-2020,deposit,948
177,14-03-2020,purchase,78
177,01-02-2020,withdrawal,645
177,05-03-2020,withdrawal,681
177,22-01-2020,deposit,54
177,08-02-2020,deposit,802
177,12-03-2020,purchase,832
177,01-04-2020,purchase,985
177,23-03-2020,deposit,772
177,28-03-2020,deposit,499
177,15-04-2020,purchase,789
313,13-04-2020,deposit,840
313,08-02-2020,purchase,53
313,09-03-2020,purchase,860
313,05-02-2020,purchase,69
313,02-02-2020,purchase,85
313,02-03-2020,withdrawal,440
313,01-04-2020,deposit,634
313,11-02-2020,deposit,388
313,27-04-2020,purchase,197
313,30-01-2020,deposit,191
313,08-03-2020,purchase,344
313,30-03-2020,purchase,639
313,19-02-2020,withdrawal,110
65,03-03-2020,purchase,81
65,17-03-2020,deposit,260
65,26-03-2020,purchase,96
65,10-04-2020,purchase,931
65,30-01-2020,purchase,665
65,26-03-2020,withdrawal,558
124,09-03-2020,purchase,249
124,28-03-2020,deposit,46
124,16-03-2020,deposit,874
124,07-02-2020,deposit,710
124,26-02-2020,deposit,429
124,15-03-2020,deposit,326
124,14-01-2020,deposit,579
124,14-01-2020,deposit,564
124,22-03-2020,purchase,172
124,12-03-2020,withdrawal,697
124,03-02-2020,withdrawal,427
124,19-01-2020,withdrawal,285
124,09-02-2020,deposit,162
124,11-01-2020,withdrawal,37
124,16-01-2020,withdrawal,249
124,22-03-2020,withdrawal,705
124,11-02-2020,deposit,273
426,10-04-2020,withdrawal,310
426,11-04-2020,withdrawal,243
426,06-03-2020,purchase,532
426,21-03-2020,withdrawal,59
426,22-01-2020,purchase,984
426,30-01-2020,deposit,230
426,14-02-2020,deposit,7
426,30-03-2020,deposit,270
426,01-02-2020,purchase,861
426,08-04-2020,purchase,325
426,03-02-2020,purchase,860
426,10-03-2020,withdrawal,229
426,27-01-2020,purchase,408
426,05-04-2020,purchase,122
426,26-02-2020,purchase,462
426,29-02-2020,withdrawal,746
413,01-02-2020,deposit,851
413,05-02-2020,withdrawal,389
413,28-01-2020,withdrawal,793
413,25-02-2020,deposit,702
413,10-02-2020,deposit,223
413,01-04-2020,purchase,271
413,16-02-2020,withdrawal,957
413,28-01-2020,deposit,508
386,23-03-2020,purchase,681
386,20-04-2020,withdrawal,771
386,18-03-2020,deposit,489
386,22-04-2020,purchase,953
386,08-03-2020,purchase,470
386,27-01-2020,deposit,254
386,13-04-2020,deposit,328
386,22-02-2020,purchase,110
386,02-04-2020,withdrawal,315
386,02-02-2020,purchase,239
386,03-04-2020,purchase,975
386,29-03-2020,withdrawal,863
386,11-04-2020,withdrawal,385
464,11-04-2020,purchase,983
464,27-03-2020,withdrawal,855
464,24-03-2020,purchase,609
33,18-03-2020,deposit,732
33,26-03-2020,purchase,351
33,01-03-2020,deposit,18
33,08-02-2020,deposit,176
33,01-03-2020,purchase,581
33,15-03-2020,deposit,454
33,08-03-2020,withdrawal,63
33,05-02-2020,withdrawal,321
33,01-04-2020,purchase,375
33,09-04-2020,deposit,602
33,18-04-2020,deposit,184
33,22-04-2020,withdrawal,88
33,14-02-2020,purchase,778
33,29-03-2020,deposit,872
33,08-04-2020,purchase,559
33,26-02-2020,deposit,334
33,03-03-2020,deposit,260
113,04-02-2020,deposit,17
113,23-02-2020,deposit,48
113,23-01-2020,purchase,525
113,03-04-2020,withdrawal,211
113,26-03-2020,deposit,780
113,06-02-2020,withdrawal,245
113,13-03-2020,withdrawal,468
113,11-03-2020,purchase,21
113,02-04-2020,withdrawal,255
113,21-02-2020,deposit,753
113,09-04-2020,purchase,686
113,10-03-2020,withdrawal,544
113,23-03-2020,deposit,203
94,23-03-2020,deposit,690
94,25-01-2020,withdrawal,449
94,02-02-2020,withdrawal,738
94,08-03-2020,withdrawal,736
94,29-02-2020,deposit,8
94,30-01-2020,withdrawal,784
94,13-01-2020,withdrawal,435
197,20-03-2020,deposit,970
197,11-04-2020,purchase,257
197,07-03-2020,deposit,922
197,10-03-2020,withdrawal,852
197,25-03-2020,deposit,994
197,29-02-2020,deposit,345
197,09-02-2020,purchase,964
197,31-03-2020,purchase,137
197,16-04-2020,deposit,904
197,17-04-2020,purchase,88
197,11-04-2020,deposit,733
197,23-02-2020,purchase,415
197,23-02-2020,deposit,792
197,08-02-2020,deposit,825
197,14-03-2020,withdrawal,356
197,02-04-2020,withdrawal,39
197,26-01-2020,withdrawal,649
197,08-04-2020,deposit,963
197,31-03-2020,purchase,655
197,11-04-2020,deposit,446
164,16-02-2020,deposit,409
300,12-02-2020,withdrawal,651
300,04-02-2020,withdrawal,372
300,22-03-2020,purchase,299
300,01-03-2020,deposit,186
300,15-04-2020,withdrawal,75
300,30-03-2020,deposit,215
300,10-03-2020,purchase,24
300,25-03-2020,deposit,389
300,13-02-2020,purchase,78
300,27-03-2020,withdrawal,811
300,31-03-2020,deposit,687
300,27-03-2020,withdrawal,800
300,17-02-2020,withdrawal,540
300,02-03-2020,purchase,916
300,11-03-2020,withdrawal,139
300,13-03-2020,deposit,87
300,09-02-2020,deposit,20
300,17-04-2020,purchase,730
467,26-03-2020,deposit,116
467,24-01-2020,deposit,314
467,12-03-2020,purchase,809
467,27-02-2020,deposit,29
467,10-03-2020,purchase,129
467,19-02-2020,deposit,819
467,16-02-2020,deposit,556
467,20-01-2020,deposit,432
467,21-02-2020,withdrawal,173
467,28-03-2020,deposit,488
467,03-03-2020,withdrawal,978
467,20-01-2020,deposit,786
467,22-02-2020,withdrawal,612
467,06-04-2020,withdrawal,873
467,07-02-2020,deposit,1
467,12-03-2020,purchase,368
467,03-04-2020,withdrawal,691
467,29-01-2020,deposit,238
467,06-03-2020,deposit,852
467,29-01-2020,purchase,514
467,14-02-2020,deposit,968
7,22-03-2020,withdrawal,44
7,29-02-2020,deposit,888
7,16-03-2020,purchase,962
7,03-02-2020,purchase,77
7,04-04-2020,withdrawal,525
7,06-02-2020,deposit,688
7,17-04-2020,deposit,615
7,04-03-2020,withdrawal,29
7,22-02-2020,deposit,617
7,10-03-2020,deposit,723
7,03-03-2020,purchase,328
7,11-02-2020,deposit,93
231,13-03-2020,purchase,258
231,31-03-2020,withdrawal,67
231,14-02-2020,withdrawal,572
231,28-01-2020,withdrawal,120
231,06-03-2020,purchase,952
231,30-01-2020,purchase,238
231,04-04-2020,deposit,22
231,09-04-2020,withdrawal,487
231,02-03-2020,withdrawal,199
231,16-02-2020,deposit,736
231,07-02-2020,withdrawal,64
231,22-02-2020,purchase,398
497,21-04-2020,deposit,942
497,15-02-2020,purchase,291
497,17-02-2020,deposit,540
497,07-03-2020,deposit,736
497,24-04-2020,purchase,1
211,03-04-2020,purchase,333
211,17-03-2020,deposit,631
211,24-01-2020,purchase,407
211,24-01-2020,deposit,529
211,26-02-2020,deposit,735
211,10-02-2020,withdrawal,244
211,02-02-2020,deposit,658
211,20-03-2020,purchase,79
211,16-03-2020,deposit,141
211,17-02-2020,withdrawal,718
211,20-03-2020,withdrawal,822
211,02-03-2020,purchase,296
211,23-03-2020,withdrawal,278
211,21-03-2020,withdrawal,856
211,05-03-2020,deposit,791
211,28-03-2020,withdrawal,814
211,17-02-2020,deposit,801
211,12-04-2020,withdrawal,526
47,05-03-2020,purchase,466
47,28-03-2020,deposit,867
47,26-01-2020,withdrawal,554
47,14-02-2020,purchase,532
47,08-04-2020,purchase,307
47,12-02-2020,deposit,496
47,31-03-2020,withdrawal,998
47,31-01-2020,deposit,467
47,26-02-2020,deposit,281
47,03-02-2020,purchase,35
47,31-01-2020,withdrawal,822
47,15-03-2020,withdrawal,707
47,14-02-2020,deposit,307
47,22-01-2020,purchase,447
47,26-03-2020,withdrawal,275
47,04-02-2020,withdrawal,647
321,21-02-2020,deposit,193
321,17-02-2020,purchase,403
321,28-02-2020,withdrawal,246
321,04-04-2020,deposit,785
83,18-03-2020,deposit,617
83,19-02-2020,purchase,308
83,27-02-2020,purchase,41
83,27-01-2020,purchase,718
83,11-02-2020,purchase,787
83,25-01-2020,deposit,875
83,07-04-2020,deposit,365
83,03-03-2020,withdrawal,301
83,09-02-2020,withdrawal,655
83,30-03-2020,deposit,67
83,30-03-2020,deposit,247
83,21-03-2020,purchase,827
83,09-03-2020,deposit,713
83,28-03-2020,purchase,566
4,21-01-2020,deposit,390
4,25-03-2020,purchase,193
469,26-03-2020,purchase,867
469,13-02-2020,deposit,140
469,24-03-2020,purchase,703
469,10-04-2020,purchase,735
469,28-02-2020,deposit,468
469,17-02-2020,withdrawal,630
469,30-01-2020,deposit,89
469,08-03-2020,deposit,437
469,04-02-2020,deposit,914
469,23-03-2020,deposit,15
469,21-02-2020,deposit,883
469,03-03-2020,withdrawal,295
469,08-03-2020,purchase,761
469,01-03-2020,withdrawal,789
329,04-04-2020,purchase,271
329,03-04-2020,deposit,103
329,22-02-2020,purchase,594
329,22-03-2020,withdrawal,375
329,12-03-2020,withdrawal,253
329,14-02-2020,withdrawal,662
329,01-04-2020,deposit,932
329,03-04-2020,deposit,598
329,04-02-2020,deposit,571
329,22-01-2020,deposit,108
329,15-02-2020,withdrawal,144
76,14-02-2020,deposit,716
76,24-01-2020,deposit,981
76,05-02-2020,purchase,847
76,26-03-2020,purchase,598
76,10-02-2020,deposit,859
76,23-02-2020,purchase,693
76,08-02-2020,deposit,754
76,21-01-2020,withdrawal,775
76,11-01-2020,deposit,139
76,08-02-2020,deposit,367
76,04-01-2020,deposit,553
76,02-03-2020,withdrawal,251
76,29-01-2020,deposit,771
76,05-01-2020,withdrawal,485
76,13-01-2020,withdrawal,900
76,07-03-2020,withdrawal,797
325,06-02-2020,withdrawal,274
325,01-03-2020,deposit,959
325,16-02-2020,withdrawal,725
325,23-03-2020,deposit,384
325,21-02-2020,withdrawal,939
325,10-03-2020,purchase,114
325,11-03-2020,purchase,499
325,28-03-2020,purchase,714
35,01-03-2020,deposit,305
35,03-02-2020,withdrawal,733
35,13-03-2020,purchase,706
35,20-03-2020,deposit,500
35,25-01-2020,deposit,472
35,06-02-2020,purchase,595
35,19-01-2020,purchase,159
35,01-03-2020,purchase,778
35,30-03-2020,purchase,327
35,25-01-2020,withdrawal,403
35,26-01-2020,purchase,339
35,18-03-2020,deposit,664
80,26-03-2020,deposit,80
80,31-03-2020,purchase,517
80,18-02-2020,deposit,395
80,13-03-2020,purchase,131
80,16-04-2020,purchase,423
290,12-02-2020,purchase,174
290,05-04-2020,purchase,583
290,05-04-2020,purchase,871
290,26-02-2020,withdrawal,302
290,09-04-2020,purchase,586
290,15-02-2020,deposit,698
290,09-02-2020,withdrawal,531
290,20-01-2020,purchase,737
290,20-03-2020,deposit,922
290,20-02-2020,withdrawal,195
290,01-02-2020,deposit,858
290,21-01-2020,deposit,734
181,17-02-2020,purchase,673
181,22-01-2020,deposit,669
181,23-03-2020,withdrawal,384
181,26-02-2020,purchase,789
181,25-02-2020,deposit,596
181,10-02-2020,purchase,674
181,06-02-2020,purchase,712
181,13-02-2020,deposit,880
181,24-02-2020,deposit,576
181,12-03-2020,withdrawal,349
181,15-01-2020,purchase,176
181,22-03-2020,withdrawal,365
181,29-01-2020,withdrawal,870
181,26-01-2020,withdrawal,165
181,17-01-2020,withdrawal,370
181,24-03-2020,purchase,339
181,27-03-2020,withdrawal,360
333,28-01-2020,purchase,975
333,04-04-2020,deposit,353
333,12-03-2020,deposit,968
333,16-02-2020,deposit,501
333,24-03-2020,deposit,587
333,08-01-2020,purchase,481
333,16-01-2020,deposit,830
333,21-02-2020,withdrawal,499
333,24-03-2020,deposit,25
333,13-01-2020,purchase,140
333,17-02-2020,deposit,295
333,25-03-2020,purchase,886
333,25-02-2020,purchase,195
400,18-04-2020,deposit,803
400,21-02-2020,purchase,395
400,26-01-2020,withdrawal,536
400,11-04-2020,deposit,944
400,26-02-2020,deposit,73
400,04-02-2020,withdrawal,242
149,30-01-2020,deposit,498
149,19-03-2020,withdrawal,791
149,11-03-2020,deposit,30
149,26-01-2020,purchase,985
149,27-03-2020,deposit,14
149,02-03-2020,deposit,732
149,24-03-2020,deposit,15
149,11-03-2020,withdrawal,520
149,15-03-2020,deposit,822
149,18-03-2020,withdrawal,825
149,28-02-2020,purchase,23
11,15-03-2020,deposit,549
11,19-03-2020,deposit,316
11,19-03-2020,purchase,806
11,07-03-2020,deposit,320
11,20-03-2020,purchase,302
11,04-02-2020,withdrawal,350
11,16-04-2020,withdrawal,328
11,25-02-2020,withdrawal,375
11,20-03-2020,withdrawal,137
11,20-01-2020,purchase,947
11,20-01-2020,purchase,448
11,31-03-2020,purchase,579
11,31-03-2020,purchase,10
11,23-03-2020,deposit,178
11,20-01-2020,purchase,409
11,24-03-2020,deposit,852
243,24-03-2020,deposit,32
243,05-01-2020,purchase,439
243,13-03-2020,deposit,964
243,14-01-2020,withdrawal,176
243,21-03-2020,deposit,351
347,20-03-2020,purchase,737
347,24-03-2020,deposit,970
347,24-03-2020,purchase,705
347,31-03-2020,purchase,395
347,16-03-2020,deposit,68
347,23-02-2020,withdrawal,942
347,29-02-2020,withdrawal,227
347,13-01-2020,purchase,232
347,06-03-2020,withdrawal,194
86,13-01-2020,deposit,592
86,26-03-2020,deposit,772
86,11-03-2020,deposit,901
86,26-01-2020,deposit,662
86,26-01-2020,deposit,143
86,20-03-2020,purchase,595
86,28-03-2020,deposit,356
86,30-03-2020,purchase,563
86,02-03-2020,withdrawal,767
86,08-03-2020,withdrawal,217
86,22-01-2020,deposit,144
86,12-02-2020,withdrawal,582
86,18-01-2020,withdrawal,681
86,21-02-2020,withdrawal,541
86,09-02-2020,withdrawal,993
86,06-02-2020,purchase,125
86,24-02-2020,deposit,865
86,22-03-2020,deposit,710
237,08-04-2020,purchase,480
237,05-04-2020,deposit,653
237,09-02-2020,withdrawal,29
237,15-02-2020,withdrawal,289
237,15-02-2020,withdrawal,217
237,21-01-2020,withdrawal,280
237,01-04-2020,withdrawal,155
237,07-02-2020,deposit,845
237,12-04-2020,purchase,782
237,16-03-2020,deposit,679
237,23-03-2020,deposit,752
237,02-04-2020,deposit,9
229,16-03-2020,purchase,915
229,19-02-2020,deposit,997
229,30-01-2020,deposit,441
209,08-03-2020,deposit,522
209,30-03-2020,purchase,522
209,01-03-2020,withdrawal,430
209,21-03-2020,withdrawal,66
209,03-04-2020,withdrawal,501
209,19-04-2020,withdrawal,584
209,14-03-2020,deposit,909
209,24-02-2020,deposit,174
209,14-03-2020,purchase,913
209,30-01-2020,withdrawal,903
209,25-01-2020,deposit,904
209,22-02-2020,withdrawal,738
209,24-01-2020,purchase,363
404,05-02-2020,withdrawal,44
404,09-01-2020,deposit,229
404,27-02-2020,purchase,853
404,27-03-2020,deposit,364
404,24-01-2020,withdrawal,867
404,23-03-2020,purchase,720
404,11-03-2020,withdrawal,351
404,16-01-2020,deposit,933
404,08-03-2020,deposit,41
404,06-02-2020,deposit,329
404,07-01-2020,withdrawal,137
404,17-01-2020,purchase,190
404,31-03-2020,purchase,908
404,02-01-2020,withdrawal,636
404,14-02-2020,purchase,515
404,12-02-2020,deposit,981
404,25-01-2020,deposit,333
404,05-01-2020,withdrawal,42
404,16-01-2020,purchase,592
404,16-03-2020,purchase,563
220,05-04-2020,withdrawal,657
220,26-02-2020,withdrawal,418
220,29-03-2020,purchase,972
220,01-04-2020,deposit,326
220,02-02-2020,deposit,776
220,13-04-2020,deposit,164
220,23-03-2020,purchase,350
220,19-03-2020,deposit,579
220,16-02-2020,deposit,514
220,06-04-2020,withdrawal,762
220,09-02-2020,purchase,465
114,06-04-2020,deposit,974
114,28-03-2020,purchase,574
476,29-03-2020,withdrawal,943
476,17-02-2020,purchase,227
476,15-02-2020,deposit,567
476,05-04-2020,purchase,581
476,11-04-2020,purchase,654
476,18-02-2020,purchase,826
476,10-03-2020,purchase,395
476,28-02-2020,deposit,469
476,21-03-2020,purchase,575
476,03-03-2020,deposit,551
476,25-04-2020,deposit,929
476,04-04-2020,deposit,851
476,31-01-2020,withdrawal,868
476,23-04-2020,purchase,898
476,19-02-2020,purchase,689
476,06-04-2020,purchase,916
476,09-04-2020,withdrawal,338
476,17-02-2020,purchase,314
476,26-02-2020,withdrawal,507
273,22-02-2020,withdrawal,826
273,07-04-2020,withdrawal,147
273,13-04-2020,purchase,226
273,25-03-2020,purchase,995
273,08-02-2020,deposit,751
273,06-04-2020,deposit,859
273,23-03-2020,deposit,684
273,13-02-2020,withdrawal,883
273,15-02-2020,deposit,215
259,17-03-2020,withdrawal,593
259,22-02-2020,withdrawal,464
259,14-01-2020,deposit,714
259,30-03-2020,withdrawal,821
259,23-02-2020,deposit,639
259,25-01-2020,withdrawal,352
259,17-02-2020,withdrawal,982
259,06-02-2020,purchase,347
259,08-03-2020,deposit,223
259,18-01-2020,deposit,745
259,18-02-2020,withdrawal,41
259,18-01-2020,purchase,695
259,08-01-2020,purchase,672
259,30-01-2020,purchase,188
259,31-01-2020,deposit,632
140,16-04-2020,withdrawal,336
140,22-04-2020,deposit,540
140,21-03-2020,purchase,11
140,26-03-2020,deposit,995
140,22-03-2020,withdrawal,656
140,26-01-2020,deposit,665
140,06-04-2020,withdrawal,877
140,09-04-2020,deposit,590
140,01-02-2020,deposit,180
140,05-03-2020,withdrawal,339
140,13-02-2020,deposit,543
140,28-03-2020,deposit,830
140,02-04-2020,purchase,127
140,19-04-2020,deposit,993
140,13-04-2020,withdrawal,647
140,18-04-2020,purchase,986
208,04-02-2020,purchase,131
208,17-04-2020,deposit,955
355,09-02-2020,deposit,767
355,24-03-2020,purchase,943
355,08-04-2020,withdrawal,630
355,18-02-2020,purchase,716
355,24-01-2020,purchase,612
355,19-04-2020,deposit,915
78,14-04-2020,purchase,259
78,22-03-2020,purchase,511
78,24-03-2020,deposit,659
78,11-02-2020,deposit,108
78,13-03-2020,purchase,103
78,12-02-2020,withdrawal,289
78,31-01-2020,purchase,292
78,03-02-2020,purchase,935
78,05-02-2020,purchase,640
78,16-02-2020,deposit,300
232,11-01-2020,deposit,833
232,23-01-2020,deposit,551
232,09-03-2020,purchase,22
232,08-02-2020,purchase,227
232,16-02-2020,purchase,502
232,21-02-2020,withdrawal,252
232,27-01-2020,purchase,809
232,06-03-2020,withdrawal,738
232,27-02-2020,deposit,455
232,28-03-2020,deposit,584
232,10-02-2020,deposit,411
232,30-03-2020,deposit,235
232,10-02-2020,withdrawal,54
232,16-02-2020,purchase,612
232,20-02-2020,deposit,227
260,07-03-2020,withdrawal,952
260,28-01-2020,deposit,966
260,24-03-2020,deposit,996
246,25-03-2020,withdrawal,689
246,10-02-2020,deposit,609
246,09-04-2020,withdrawal,955
246,03-03-2020,deposit,909
246,07-04-2020,deposit,265
246,18-02-2020,purchase,531
246,03-04-2020,purchase,859
246,05-03-2020,withdrawal,527
246,08-04-2020,purchase,860
24,09-03-2020,purchase,545
24,09-03-2020,deposit,275
24,17-02-2020,deposit,275
24,12-02-2020,deposit,440
24,09-02-2020,withdrawal,149
24,12-02-2020,purchase,218
24,07-02-2020,withdrawal,505
24,06-03-2020,purchase,289
24,29-02-2020,deposit,355
15,02-04-2020,deposit,723
486,21-01-2020,withdrawal,308
486,08-02-2020,withdrawal,618
486,22-01-2020,purchase,854
486,30-01-2020,withdrawal,882
486,10-03-2020,withdrawal,858
340,18-01-2020,withdrawal,699
340,18-03-2020,deposit,356
340,18-01-2020,purchase,443
340,19-02-2020,deposit,930
340,18-02-2020,purchase,546
340,30-03-2020,purchase,631
340,13-03-2020,withdrawal,874
340,24-03-2020,deposit,547
340,01-04-2020,deposit,831
340,13-02-2020,deposit,880
340,15-03-2020,deposit,665
340,17-03-2020,deposit,203
340,18-03-2020,withdrawal,756
340,06-02-2020,deposit,644
340,02-03-2020,deposit,154
340,04-02-2020,purchase,17
340,14-02-2020,purchase,529
340,21-03-2020,deposit,619
44,08-04-2020,purchase,320
44,12-02-2020,deposit,671
44,20-01-2020,withdrawal,761
471,09-03-2020,deposit,49
471,07-03-2020,deposit,211
471,02-03-2020,deposit,197
471,09-04-2020,deposit,649
459,25-02-2020,withdrawal,880
459,19-02-2020,deposit,247
459,19-03-2020,purchase,394
459,16-01-2020,purchase,611
459,01-03-2020,deposit,457
459,13-02-2020,withdrawal,971
459,14-03-2020,deposit,15
459,17-02-2020,purchase,585
459,16-02-2020,purchase,456
459,24-02-2020,purchase,543
459,02-02-2020,deposit,168
459,23-02-2020,purchase,138
274,07-01-2020,deposit,763
274,13-02-2020,deposit,192
274,09-02-2020,purchase,949
274,12-03-2020,purchase,345
274,01-03-2020,deposit,156
274,15-02-2020,deposit,815
274,04-01-2020,withdrawal,839
274,04-01-2020,purchase,359
274,03-01-2020,withdrawal,437
274,23-02-2020,withdrawal,493
274,03-01-2020,purchase,174
274,18-01-2020,purchase,318
274,17-02-2020,deposit,554
274,08-01-2020,withdrawal,217
274,28-02-2020,deposit,79
274,09-03-2020,deposit,895
103,26-03-2020,purchase,406
103,19-03-2020,withdrawal,839
103,18-01-2020,withdrawal,512
103,18-03-2020,purchase,688
103,16-02-2020,purchase,555
103,09-03-2020,deposit,410
103,10-03-2020,deposit,358
103,19-03-2020,purchase,435
103,16-02-2020,purchase,535
103,18-01-2020,deposit,459
103,19-03-2020,deposit,193
103,14-01-2020,withdrawal,353
101,07-03-2020,withdrawal,895
101,18-01-2020,purchase,620
101,12-03-2020,deposit,544
101,16-03-2020,purchase,463
101,05-02-2020,withdrawal,840
101,15-03-2020,purchase,535
335,07-02-2020,deposit,217
335,27-01-2020,purchase,93
335,03-03-2020,withdrawal,641
335,30-03-2020,deposit,605
335,24-03-2020,deposit,227
335,10-03-2020,deposit,586
335,27-02-2020,withdrawal,247
335,12-02-2020,purchase,816
335,07-02-2020,purchase,78
461,21-01-2020,purchase,736
461,18-01-2020,deposit,386
461,10-01-2020,deposit,752
461,19-01-2020,deposit,400
461,04-03-2020,purchase,219
461,05-02-2020,deposit,901
461,21-01-2020,withdrawal,5
461,09-02-2020,deposit,771
461,18-01-2020,withdrawal,158
461,06-02-2020,withdrawal,508
461,01-01-2020,deposit,840
34,05-03-2020,purchase,165
